ID,LabID,LongID,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,SO2,Cl,Total,SiO2_n,TiO2_n,Al2O3_n,FeO_n,MnO_n,MgO_n,CaO_n,Na2O_n,K2O_n,P2O5_n,SO2_n,Cl_n,Total_n,Type,TAS_Class,Group,Eruption_ID,Magma,Volcano
SAM-123,POR1_41-45-11,SAM-123_POR1_41-45-11_UK_Solipuli,51.2182,2.4738,15.0553,10.4481,0.1882,4.3378,7.9453,4.3117,1.2581,0,0,0,97.2365,52.67384161,2.54410638,15.48317761,10.74503916,0.193548719,4.461082001,8.171108586,4.434240229,1.293855702,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-127,POR1_41-45-15,SAM-127_POR1_41-45-15_UK_Solipuli,51.0037,2.4821,15.1239,10.6621,0.224,4.2175,7.9195,4.3831,1.1734,0,0,0,97.1893,52.47871937,2.55388196,15.56128092,10.97044634,0.230478046,4.339469468,8.148530754,4.509858596,1.207334552,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-132,POR1_41-45-20,SAM-132_POR1_41-45-20_UK_Solipuli,51.0479,2.4233,14.9958,10.3894,0.1617,4.2001,7.9494,4.6989,1.3046,0,0,0,97.1711,52.53403533,2.49384848,15.43236621,10.69186209,0.166407502,4.322375686,8.180827427,4.835697033,1.342580253,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-135,POR1_41-45-23,SAM-135_POR1_41-45-23_UK_Solipuli,50.5905,2.4348,15.0271,10.5853,0.1499,4.2699,8.0745,4.7805,1.2053,0,0,0,97.1178,52.09189253,2.507058438,15.47306467,10.89944377,0.154348636,4.396619363,8.314129851,4.922372624,1.241070123,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-137,POR1_41-45-25,SAM-137_POR1_41-45-25_UK_Solipuli,57.636,1.8938,14.8214,7.6547,0.2793,2.9417,5.5274,4.6637,1.9417,0,0,0,97.3597,59.19903204,1.945158007,15.2233419,7.86228799,0.286874343,3.021476032,5.677297691,4.79017499,1.994357008,0,0,0,100,Intermediate,Trachyandesite,SAM,So_UK,0,Solipuli
SAM-138,POR1_41-45-26,SAM-138_POR1_41-45-26_UK_Solipuli,50.8153,2.7249,14.2781,11.1328,0.2962,4.2095,7.7902,4.4912,1.3564,0,0,0,97.0946,52.33586626,2.806438257,14.70534922,11.46593116,0.305063309,4.335462528,8.023309226,4.625591948,1.396988092,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-141,POR1_41-45-29,SAM-141_POR1_41-45-29_UK_Solipuli,51.0973,2.469,15.1307,10.8248,0.1826,4.2239,7.951,4.4289,1.1964,0,0,0,97.5046,52.40501474,2.532188225,15.51793454,11.1018352,0.187273216,4.332000747,8.15448707,4.542247238,1.227019033,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-183,POLP1_80-85-14,SAM-183_POLP1_80-85-14_UK_Solipuli,60.1338,1.4482,15.9106,5.6741,0.2353,1.9148,4.0106,5.526,2.226,0,0,0,97.0794,61.94290447,1.491768594,16.38926487,5.844803326,0.242378919,1.972406092,4.131257507,5.692247789,2.292968436,0,0,0,100,Intermediate,Trachyte,SAM,So_UK,0,Solipuli
SAM-205,POLP1_80-85-36,SAM-205_POLP1_80-85-36_UK_Solipuli,53.4205,1.6739,16.0891,9.1701,0.1173,4.1107,8.3183,4.3212,1.2838,0,0,0,98.5049,54.23131235,1.699306329,16.33329916,9.309283092,0.119080371,4.173091897,8.444554535,4.38678685,1.30328542,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-206,POLP1_80-85-37,SAM-206_POLP1_80-85-37_UK_Solipuli,53.402,2.411,14.7715,10.5361,0.2875,3.3088,7.613,4.568,1.507,0,0,0,98.4049,54.26762285,2.450081246,15.0109395,10.70688553,0.292160248,3.362434188,7.73640337,4.642045264,1.531427805,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-207,POLP1_80-85-38,SAM-207_POLP1_80-85-38_UK_Solipuli,52.2546,1.377,16.7981,8.5179,0.1922,4.2248,9.5261,3.99,1.2028,0,0,0,98.0835,53.2756274,1.403905856,17.12632604,8.684335286,0.195955487,4.30735037,9.712234983,4.067962501,1.226302079,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-208,POLP1_80-85-39,SAM-208_POLP1_80-85-39_UK_Solipuli,51.9458,1.9479,16.1687,9.8574,0.1163,3.9131,8.3748,4.5489,1.167,0,0,0,98.0399,52.98434617,1.986844132,16.49195889,10.05447782,0.118625172,3.99133414,8.542236375,4.639845614,1.190331691,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-209,POLP1_80-85-40,SAM-209_POLP1_80-85-40_UK_Solipuli,54.2625,1.5502,19.5431,7.5859,0.0864,1.478,8.2551,5.0979,1.2239,0,0,0,99.083,54.76469223,1.564546895,19.72396879,7.656106497,0.087199621,1.491678694,8.331499854,5.145080387,1.235227032,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-210,POLP1_80-85-41,SAM-210_POLP1_80-85-41_UK_Solipuli,52.9236,1.6914,15.5115,9.7967,0.195,4.3619,8.0761,4.2605,1.2941,0,0,0,98.1108,53.94268521,1.723969227,15.81018603,9.985343102,0.198754877,4.445891788,8.231611606,4.342539252,1.319018905,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-212,POLP1_80-85-43,SAM-212_POLP1_80-85-43_UK_Solipuli,52.0856,2.0743,15.1704,10.9235,0.2534,3.8572,8.111,4.5592,1.2182,0,0,0,98.2528,53.01182256,2.111186653,15.44017066,11.11774932,0.257906136,3.925791428,8.255235474,4.640274883,1.239862884,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-213,POLP1_80-85-44,SAM-213_POLP1_80-85-44_UK_Solipuli,52.6449,1.7535,14.1793,10.4552,0.1719,4.9928,7.9644,3.8499,1.368,0,0,0,97.3799,54.06136174,1.800679606,14.56080772,10.73650723,0.176525135,5.127136093,8.178689853,3.953485267,1.404807358,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-214,POLP1_80-85-45,SAM-214_POLP1_80-85-45_UK_Solipuli,56.569,2.002,17.6657,7.5624,0.1374,1.8307,6.4821,5.8024,1.5323,0,0,0,99.584,56.80531009,2.010363111,17.7394963,7.593991003,0.137973972,1.838347526,6.509178181,5.826638817,1.538700996,0,0,0,100,Intermediate,Trachyandesite,SAM,So_UK,0,Solipuli
SAM-215,POLP1_80-85-46,SAM-215_POLP1_80-85-46_UK_Solipuli,55.2157,2.1185,13.559,9.9516,0.2883,3.5992,6.6574,4.155,1.7938,0,0,0,97.3385,56.72544779,2.176425566,13.92974003,10.22370388,0.296182908,3.697611942,6.839431469,4.268609029,1.842847383,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-216,POLP1_80-85-47,SAM-216_POLP1_80-85-47_UK_Solipuli,53.3149,1.6057,16.8774,10.1912,0.164,3.1691,7.9213,4.4384,1.7169,0,0,0,99.3989,53.63731389,1.615410231,16.97946356,10.25282976,0.164991766,3.188264659,7.969202879,4.465240561,1.727282696,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-217,POLP1_80-85-48,SAM-217_POLP1_80-85-48_UK_Solipuli,53.2671,2.1337,15.1255,10.0019,0.2158,4.1237,9.2167,3.4839,1.1829,0,0,0,98.7512,53.94071161,2.160682604,15.3167759,10.12838325,0.21852899,4.17584799,9.333253672,3.527957129,1.197858861,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-218,POLP1_80-85-49,SAM-218_POLP1_80-85-49_UK_Solipuli,52.3498,1.5732,15.7969,9.4036,0.2259,4.6071,9.2529,3.8298,1.2682,0,0,0,98.3074,53.2511286,1.600286448,16.06888189,9.56550575,0.229789416,4.686422385,9.412211085,3.895739283,1.2900351350000001,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-219,POLP1_80-85-50,SAM-219_POLP1_80-85-50_UK_Solipuli,52.6721,1.5104,15.9261,9.0771,0.15310000000000001,4.9711,8.5478,4.2798,1.2625,0,0,0,98.4,53.52855691,1.53495935,16.18506098,9.224695122,0.155589431,5.051930894,8.686788618,4.349390244,1.283028455,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-220,POLP1_80-85-51,SAM-220_POLP1_80-85-51_UK_Solipuli,54.7147,2.4288,14.1979,11.0903,0.1878,3.069,7.2227,4.2477,1.978,0,0,0,99.1369,55.19105399,2.449945479,14.32150894,11.18685373,0.189435014,3.095719152,7.285581857,4.284681082,1.99522075,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-222,POLP1_80-85-53,SAM-222_POLP1_80-85-53_UK_Solipuli,53.5208,1.7741,16.0348,9.8478,0.1135,3.7002,8.7703,3.8373,1.2718,0,0,0,98.8706,54.13216871,1.794365565,16.2179657,9.960291533,0.114796512,3.742467427,8.870483238,3.881133522,1.286327786,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-223,POLP1_80-85-54,SAM-223_POLP1_80-85-54_UK_Solipuli,52.0871,1.5536,15.8919,8.859,0.2034,4.2013,10.2814,4.0119,1.1979,0,0,0,98.2875,52.99463309,1.580668956,16.16879054,9.013353682,0.206943915,4.274500827,10.46053669,4.081800839,1.218771461,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-224,POLP1_80-85-55,SAM-224_POLP1_80-85-55_UK_Solipuli,61.5844,2.2211,14.0181,8.6757,0.1986,1.529,3.3359,5.6976,2.5414,0,0,0,99.8018,61.70670268,2.225510963,14.04593905,8.692929386,0.198994407,1.532036496,3.342524884,5.70891507,2.546447058,0,0,0,100,Intermediate,Trachyte,SAM,So_UK,0,Solipuli
SAM-226,POLP1_80-85-57,SAM-226_POLP1_80-85-57_UK_Solipuli,53.004,1.7039,15.3794,9.6159,0.1925,4.4659,8.1477,4.1226,1.2855,0,0,0,97.9174,54.13133927,1.740140159,15.70650364,9.820420068,0.196594272,4.560884991,8.320993,4.210283361,1.312841231,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-227,POLP1_80-85-58,SAM-227_POLP1_80-85-58_UK_Solipuli,51.8927,1.7142,14.2095,10.6057,0.2824,5.9232,7.8492,3.9974,1.3334,0,0,0,97.8077,53.05584325,1.752622749,14.52799728,10.8434203,0.288729824,6.055964919,8.025135035,4.086999285,1.363287349,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-228,POLP1_80-85-59,SAM-228_POLP1_80-85-59_UK_Solipuli,52.0692,2.1096,16.139,9.953,0.1974,3.4233,8.6678,4.7126,1.1632,0,0,0,98.4351,52.89698492,2.143137966,16.39557434,10.11123065,0.200538223,3.477722885,8.805598816,4.787519899,1.181692303,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-229,POLP1_80-85-60,SAM-229_POLP1_80-85-60_UK_Solipuli,53.3894,1.8105,15.4917,9.6881,0.2738,4.3687,8.1847,4.2277,1.3493,0,0,0,98.7839,54.04666145,1.832788541,15.68241383,9.807367395,0.277170673,4.422481801,8.285459473,4.279745991,1.365910842,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-230,POLP1_80-85-61,SAM-230_POLP1_80-85-61_UK_Solipuli,51.1162,1.5888,14.6093,10.3597,0.2423,5.7404,9.0956,3.5857,1.0133,0,0,0,97.3513,52.50695163,1.632027513,15.00678471,10.64156308,0.248892413,5.896582788,9.343069892,3.683258467,1.040869511,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-232,POLP1_80-85-63,SAM-232_POLP1_80-85-63_UK_Solipuli,53.1145,1.7925,15.4764,9.5075,0.1984,4.2223,8.229,4.2126,1.3043,0,0,0,98.0575,54.16668791,1.828009076,15.78298447,9.695841726,0.202330265,4.305942942,8.392014889,4.296050787,1.330137929,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-234,POLP1_80-85-65,SAM-234_POLP1_80-85-65_UK_Solipuli,51.4967,1.3869,15.515,8.6622,0.101,6.4084,9.5134,3.5521,0.7842,0,0,0,97.4199,52.86055518,1.423631106,15.92590426,8.891612494,0.103674917,6.578122129,9.765355949,3.64617496,0.804969005,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-235,POLP1_80-85-66,SAM-235_POLP1_80-85-66_UK_Solipuli,53.7032,1.391,20.8438,5.9236,0.1713,1.8003,9.3901,4.797,0.902,0,0,0,98.9223,54.28826463,1.406154123,21.07088088,5.988134121,0.173166212,1.819913205,9.49239959,4.84926048,0.911826757,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-237,POLP1_80-85-68,SAM-237_POLP1_80-85-68_UK_Solipuli,51.83,2.2087,15.2551,10.8964,0.2126,4.1681,8.4568,4.3881,1.2339,0,0,0,98.6497,52.53944006,2.238932303,15.46390917,11.04554804,0.215510032,4.225152231,8.572555213,4.448163552,1.250789409,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-238,POLP1_80-85-69,SAM-238_POLP1_80-85-69_UK_Solipuli,52.3455,1.4358,16.8822,8.8076,0.2348,4.1957,9.3371,4.0438,1.0775,0,0,0,98.36,53.21827979,1.459739732,17.16368442,8.95445303,0.238714925,4.265656771,9.492781619,4.111224075,1.095465636,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-239,POLP1_90-94.5-1,SAM-239_POLP1_90-94.5-1_UK_Solipuli,60.5336,1.4718,15.7641,4.9887,0.1844,2.8381,6.6132,5.0109,2.0099,0,0,0,99.4147,60.88998911,1.480465163,15.8569105,5.018070768,0.185485647,2.854809198,6.652134946,5.04040147,2.021733204,0,0,0,100,Intermediate,Trachyandesite,SAM,So_UK,0,Solipuli
SAM-259,POLP1_90-94.5-21,SAM-259_POLP1_90-94.5-21_UK_Solipuli,59.0866,1.4603,14.3958,7.1437,0.2736,3.5787,4.7609,4.9709,1.9634,0,0,0,97.6339,60.51852891,1.495689509,14.74467373,7.316823357,0.280230535,3.665427684,4.876277604,5.091366831,2.010981841,0,0,0,100,Intermediate,Trachyandesite,SAM,So_UK,0,Solipuli
SAM-266,POLP1_90-94.5-28,SAM-266_POLP1_90-94.5-28_UK_Solipuli,53.632,1.4202,17.6933,8.0273,0.1886,3.4856,8.6078,4.4591,1.052,0,0,0,98.5659,54.41232718,1.440863422,17.95073144,8.144094459,0.191344065,3.536314283,8.733040534,4.523978374,1.067306239,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-267,POLP1_90-94.5-29,SAM-267_POLP1_90-94.5-29_UK_Solipuli,54.5389,1.3857,15.6721,7.9171,0.2669,4.2617,7.5398,4.0936,1.4372,0,0,0,97.113,56.16024631,1.426894443,16.13800418,8.152461565,0.274834471,4.388392903,7.763945095,4.215295583,1.479925448,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-268,POLP1_90-94.5-30,SAM-268_POLP1_90-94.5-30_UK_Solipuli,52.9669,1.5101,16.5059,8.7363,0.1234,4.1234,9.0163,3.5931,1.4196,0,0,0,97.995,54.05061483,1.54099699,16.84361447,8.915046686,0.125924792,4.207765702,9.20077555,3.666615644,1.448645339,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-269,POLP1_90-94.5-31,SAM-269_POLP1_90-94.5-31_UK_Solipuli,53.625,1.4638,16.8736,8.1174,0.0758,3.895,8.5406,4.0278,1.1036,0,0,0,97.7226,54.8747168,1.497913482,17.2668349,8.306573914,0.077566499,3.985771971,8.739636481,4.121666841,1.129319113,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-270,POLP1_90-94.5-32,SAM-270_POLP1_90-94.5-32_UK_Solipuli,53.6216,2.2425,17.1159,9.0095,0.1553,2.6389,8.1121,4.2049,1.6366,0,0,0,98.7373,54.30733877,2.271178167,17.33478635,9.124717812,0.157286051,2.67264752,8.21584143,4.25867428,1.657529627,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-272,POLP1_90-94.5-34,SAM-272_POLP1_90-94.5-34_UK_Solipuli,53.1193,1.7996,15.5223,9.5097,0.1976,4.2894,8.0608,3.8476,1.2878,0,0,0,97.6341,54.40650347,1.843208469,15.89844122,9.74014202,0.202388305,4.39334208,8.256131823,3.940836245,1.319006372,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-273,POLP1_90-94.5-35,SAM-273_POLP1_90-94.5-35_UK_Solipuli,56.854,2.1079,15.1287,9.494,0.2292,2.3494,6.1929,4.44,1.8244,0,0,0,98.6205,57.6492717,2.137385229,15.34031971,9.62680173,0.232406041,2.382263323,6.279526062,4.50210656,1.849919641,0,0,0,100,Intermediate,Trachyandesite,SAM,So_UK,0,Solipuli
SAM-274,POLP1_90-94.5-36,SAM-274_POLP1_90-94.5-36_UK_Solipuli,53.8317,1.7283,15.7348,8.7522,0.1585,3.8664,8.2241,3.7963,1.3326,0,0,0,97.4249,55.25456018,1.773981805,16.15069659,8.98353501,0.162689415,3.968595298,8.44147646,3.896642439,1.367822805,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-275,POLP1_90-94.5-37,SAM-275_POLP1_90-94.5-37_UK_Solipuli,52.9645,1.6859,15.4403,9.255,0.1329,4.2953,8.0263,4.0376,1.3183,0,0,0,97.1561,54.51484776,1.735248739,15.89225998,9.525907277,0.136790176,4.421029663,8.261241445,4.15578641,1.356888554,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-276,POLP1_90-94.5-38,SAM-276_POLP1_90-94.5-38_UK_Solipuli,55.6971,2.0846,14.4373,9.7502,0.1672,2.8816,6.5653,3.905,2.1165,0,0,0,97.6048,57.0638944,2.135755619,14.79158812,9.989467731,0.171303051,2.952313821,6.726410996,4.000827828,2.168438437,0,0,0,100,Intermediate,Trachyandesite,SAM,So_UK,0,Solipuli
SAM-278,POLP1_90-94.5-40,SAM-278_POLP1_90-94.5-40_UK_Solipuli,53.5295,0.4133,25.3138,2.3035,0.0631,0.7171,10.534,4.6779,0.49,0,0,0,98.0422,54.59842802,0.421553168,25.81929006,2.349498481,0.064360041,0.731419736,10.74435294,4.771312761,0.499784787,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-279,POLP1_90-94.5-41,SAM-279_POLP1_90-94.5-41_UK_Solipuli,52.1064,1.6078,19.4067,7.6825,0.111,3.3253,9.1393,4.1,0.8093,0,0,0,98.2883,53.01383786,1.635799988,19.74466951,7.816291461,0.112933075,3.383210413,9.29846177,4.171401886,0.823394036,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-280,POLP1_90-94.5-42,SAM-280_POLP1_90-94.5-42_UK_Solipuli,52.6723,1.7493,14.5352,9.8931,0.2122,4.7537,8.2671,3.7505,1.2643,0,0,0,97.0977,54.24670203,1.801587473,14.96966457,10.18880983,0.218542767,4.895790529,8.514207855,3.862604367,1.302090575,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-281,POLP1_90-94.5-43,SAM-281_POLP1_90-94.5-43_UK_Solipuli,52.3138,1.538,15.6097,9.2909,0.1862,4.9598,8.7591,3.7812,1.3129,0,0,0,97.7516,53.51707798,1.573375781,15.96874118,9.504601459,0.190482816,5.073881144,8.960569443,3.868171979,1.34309822,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-282,POLP1_90-94.5-44,SAM-282_POLP1_90-94.5-44_UK_Solipuli,53.1781,1.5158,16.3273,8.5753,0.1125,4.053,8.3766,4.2654,1.1965,0,0,0,97.6005,54.48547907,1.553065814,16.72870528,8.786123022,0.115265803,4.152642661,8.582537999,4.370264497,1.225915851,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-283,POLP1_90-94.5-45,SAM-283_POLP1_90-94.5-45_UK_Solipuli,52.3037,1.3798,17.2933,8.5305,0.1331,4.7524,9.0324,3.6818,0.7839,0,0,0,97.8909,53.43060489,1.409528363,17.66589131,8.714293157,0.135967695,4.854792427,9.2270068,3.761125906,0.80078945,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-285,POLP1_90-94.5-47,SAM-285_POLP1_90-94.5-47_UK_Solipuli,53.4034,2.1557,17.306,8.7386,0.185,2.5894,8.0427,4.4128,1.4026,0,0,0,98.2362,54.36224121,2.194404914,17.61672377,8.895498808,0.188321617,2.635891861,8.1871041429999991,4.492030433,1.427783241,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-286,POLP1_90-94.5-48,SAM-286_POLP1_90-94.5-48_UK_Solipuli,51.7734,1.4407,16.1799,8.8348,0.1283,5.1126,9.772,3.6604,1.0908,0,0,0,97.9929,52.83382776,1.470208556,16.51129827,9.015755223,0.130927853,5.217316765,9.972151044,3.735372665,1.11314187,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-287,POLP1_90-94.5-49,SAM-287_POLP1_90-94.5-49_UK_Solipuli,53.2146,1.749,13.9097,9.8909,0.2118,5.3798,8.3053,3.8247,1.1995,0,0,0,97.6853,54.47554545,1.790443393,14.23929701,10.12526962,0.216818703,5.507276939,8.502098064,3.9153281,1.227922727,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-289,POLP1_90-94.5-51,SAM-289_POLP1_90-94.5-51_UK_Solipuli,52.0721,1.4312,18.275,8.0851,0.2141,3.9756,9.4599,3.7206,1.0725,0,0,0,98.3061,52.96934778,1.455860827,18.58989422,8.224413338,0.21778913,4.044103062,9.622902343,3.784709189,1.090980112,0,0,0,100,Intermediate,Basaltic Andesite,SAM,So_UK,0,Solipuli
SAM-290,POLP1_90-94.5-52,SAM-290_POLP1_90-94.5-52_UK_Solipuli,62.4958,0.8979,12.686,5.9997,0.1961,4.8276,5.5438,4.4088,2.5052,0,0,0,99.5609,62.77142935,0.901860068,12.7419499,6.026160872,0.196964873,4.848891482,5.568250187,4.428244421,2.516248849,0,0,0,100,Intermediate,Andesite,SAM,So_UK,0,Solipuli
SAM-291,COFL1_0-5-1,SAM-291_COFL1_0-5-1_UK_Solipuli,57.8325,1.8021,16.0565,6.5768,0.2054,2.4507,4.868,5.3748,2.1192,0,0,0,97.286,59.44586066,1.852373414,16.50443024,6.760273832,0.21113007,2.519067492,5.003803219,5.524741484,2.178319594,0,0,0,100,Intermediate,Trachyandesite,SAM,So_UK,0,Solipuli
SAM-306,COFL1_45-50-1,SAM-306_COFL1_45-50-1_UK_Solipuli,51.8793,2.5486,15.3756,10.5841,0.2061,4.2538,7.7078,4.7024,1.2931,0,0,0,98.5508,52.64219063,2.586077434,15.60169983,10.73974032,0.209130722,4.316352582,7.821144019,4.771549292,1.312115173,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-307,COFL1_45-50-2,SAM-307_COFL1_45-50-2_UK_Solipuli,51.7354,2.4228,15.1541,10.782,0.1971,4.0282,7.8156,4.5918,1.3009,0,0,0,98.0279,52.77619943,2.471541265,15.45896627,10.99890949,0.201065207,4.109238288,7.972832224,4.684176648,1.327071171,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-308,COFL1_45-50-3,SAM-308_COFL1_45-50-3_UK_Solipuli,50.9949,2.4359,15.27,10.1655,0.2102,4.2186,8.2084,4.5736,1.2334,0,0,0,97.3105,52.40431403,2.503224215,15.69203734,10.44645747,0.216009578,4.335195071,8.435266492,4.70000668,1.26748912,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-309,COFL1_45-50-4,SAM-309_COFL1_45-50-4_UK_Solipuli,51.9405,2.6612,14.9701,11.1971,0.2202,4.3176,7.9444,4.5668,1.3475,0,0,0,99.1654,52.37764382,2.683597303,15.09609198,11.2913375,0.222053256,4.353937966,8.011261993,4.605235294,1.358840886,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-310,COFL1_45-50-5,SAM-310_COFL1_45-50-5_UK_Solipuli,52.0291,2.407,15.4805,10.1389,0.1998,4.3785,7.978,4.5862,1.2782,0,0,0,98.4762,52.83418735,2.444245412,15.720042,10.29578721,0.202891663,4.446251988,8.101449893,4.657165894,1.297978598,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-311,COFL1_45-50-6,SAM-311_COFL1_45-50-6_UK_Solipuli,51.3241,2.5244,15.0216,10.1206,0.2013,4.0328,8.0724,4.6212,1.2215,0,0,0,97.1399,52.83524072,2.598726167,15.4638825,10.41858186,0.207226896,4.151538142,8.310076498,4.757262464,1.257464749,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-312,COFL1_45-50-7,SAM-312_COFL1_45-50-7_UK_Solipuli,51.1934,2.5477,15.358,10.8091,0.1928,4.0562,7.944,4.4766,1.231,0,0,0,97.8088,52.34028022,2.604775848,15.70206362,11.0512551,0.197119278,4.147070611,8.121968575,4.576888787,1.25857796,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-314,COFL1_45-50-9,SAM-314_COFL1_45-50-9_UK_Solipuli,51.8145,2.672,14.6117,11.0008,0.2138,4.3148,7.9341,4.5781,1.3395,0,0,0,98.4793,52.61461038,2.713260553,14.8373313,11.17067242,0.217101462,4.381428381,8.056616974,4.648794214,1.360184323,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-315,COFL1_45-50-10,SAM-315_COFL1_45-50-10_UK_Solipuli,51.0931,2.5171,15.311,10.7094,0.21,4.2171,7.8863,4.5693,1.2536,0,0,0,97.7669,52.26012076,2.574593242,15.66071953,10.95401409,0.214796623,4.31342305,8.066431481,4.673667673,1.282233558,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
SAM-316,COFL1_45-50-11,SAM-316_COFL1_45-50-11_UK_Solipuli,51.7722,2.5446,15.0397,10.3389,0.2077,3.9557,7.899,4.7117000000000004,1.2338,0,0,0,97.7033,52.98920303,2.604415613,15.39323646,10.58193531,0.21258238,4.048686175,8.084680865,4.822457379,1.262802792,0,0,0,100,Intermediate,Basaltic Trachyandesite,SAM,So_UK,0,Solipuli
